August 2026 sales · order detail (WMS export),,,,
Date,Order no.,SKU,Quantity,Customer
10-Aug-26,ORD-102341,SKU-SNA-0292,12,Inkafarma Comas Pharmacy
2026-08-10,ORD-102341,SKU-HAR-0266,15,Wong North Supermarkets
10-Aug-26,ORD-102342,SKU-GAR-0157,23,San Martin Corner Store
2026-08-10,ORD-102343,SKU-SNA-0292,9,Happy Pet Store
2026-08-10,ORD-102343,SKU-DAI-0303,2,Inkafarma Comas Pharmacy
2026-08-10,ORD-102343,SKU-FRO-0278,12,El Tornillo Hardware
10-Aug-26,ORD-102344,SKU-HOM-0127,8,Happy Pet Store
10-Aug-26,ORD-102344,SKU-FRO-0238,10,Lucero Minimarket
10-Aug-26,ORD-102345,SKU-HOM-0262,8,Inkafarma Comas Pharmacy
2026-08-10,ORD-102345,SKU-FRO-0278,12,Andean Group Offices
10/08/2026,ORD-102345,SKU-BEV-0176,9,Andean Group Offices
2026-08-10,ORD-102346,SKU-PET-0106,14,Happy Pet Store
2026-08-10,ORD-102347,SKU-FRO-0272,8,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102348,SKU-HOM-0286,1,La Lucha Restaurant
2026-08-10,ORD-102349,SKU-FRO-0114,17,Wong North Supermarkets
10-Aug-26,ORD-102349,SKU-TOO-0210,10,Lince Vet Center
2026-08-10,ORD-102350,SKU-FRO-0246,2,Happy Pet Store
10/08/2026,ORD-102351,SKU-BEA-0151,3,El Tornillo Hardware
2026-08-10,ORD-102353,SKU-GAR-0039,10,Lince Vet Center
2026-08-10,ORD-102353,SKU-FRO-0109,8,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102353,SKU-DAI-0072,15,Lucero Minimarket
2026-08-10,ORD-102355,SKU-BEA-0045,6,Lucero Minimarket
10-Aug-26,ORD-102356,SKU-HAR-0285,12,Lucero Minimarket
2026-08-10,ORD-102356,SKU-PET-0205,4,Lucero Minimarket
10/08/2026,ORD-102357,SKU-HOM-0065,7,San Martin Corner Store
2026-08-10,ORD-102357,SKU-OFF-0283,2,Andean Group Offices
10/08/2026,ORD-102358,SKU-OFF-0010,6,Wong North Supermarkets
10-Aug-26,ORD-102358,SKU-BEA-0312,11,Lucero Minimarket
10/08/2026,ORD-102359,SKU-DAI-0123,7,Lince Vet Center
2026-08-10,ORD-102360,SKU-CLE-0240,22,Lince Vet Center
10/08/2026,ORD-102360,SKU-TOO-0154,11,Lince Vet Center
2026-08-10,ORD-102360,SKU-TOO-0221,7,San Martin Corner Store
10-Aug-26,ORD-102361,SKU-FRO-0114,1,La Lucha Restaurant
10-Aug-26,ORD-102361,SKU-HAR-0237,11,San Martin Corner Store
10-Aug-26,ORD-102362,SKU-OFF-0284,19,Delta Construction
2026-08-10,ORD-102362,SKU-GAR-0113,6,La Lucha Restaurant
10-Aug-26,ORD-102363,SKU-DAI-0070,6,San Martin Corner Store
10/08/2026,ORD-102363,SKU-DAI-0169,16,Delta Construction
2026-08-10,ORD-102363,SKU-OFF-0010,1,Delta Construction
10/08/2026,ORD-102364,SKU-BEA-0151,3,El Tornillo Hardware
2026-08-10,ORD-102364,SKU-HAR-0266,1,Inkafarma Comas Pharmacy
2026-08-10,ORD-102365,SKU-BEA-0177,5,Lucero Minimarket
10-Aug-26,ORD-102365,SKU-BEV-0058,2,Wong North Supermarkets
10/08/2026,ORD-102365,SKU-DAI-0313,14,La Lucha Restaurant
2026-08-10,ORD-102366,SKU-FRO-0114,16,Andean Group Offices
10/08/2026,ORD-102366,SKU-DAI-0313,20,Andean Group Offices
10-Aug-26,ORD-102367,SKU-GAR-0021,2,Andean Group Offices
2026-08-10,ORD-102367,SKU-FRO-0267,14,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102368,SKU HOM 0262,13,San Martin Corner Store
10-Aug-26,ORD-102368,SKU-OFF-0010,8,Lucero Minimarket
10-Aug-26,ORD-102369,SKU-PET-0217,4,Inkafarma Comas Pharmacy
2026-08-10,ORD-102369,SKU-TOO-0131,15,Lince Vet Center
10-Aug-26,ORD-102370,SKU-DAI-0082,1,Happy Pet Store
10/08/2026,ORD-102371,SKU OFF 0228,1,Happy Pet Store
10/08/2026,ORD-102371,SKU-TOO-0056,5,El Tornillo Hardware
2026-08-10,ORD-102371,SKU-OFF-0225,18,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102372,SKU-DAI-0303,2,Lucero Minimarket
10/08/2026,ORD-102372, SKU-PET-0106,11,Lince Vet Center
10-Aug-26,ORD-102373,SKU-PET-0304,7,Lucero Minimarket
10/08/2026,ORD-102373,SKU-GAR-0078,4,Lince Vet Center
10/08/2026,ORD-102375,SKU-CLE-0248,3,Inkafarma Comas Pharmacy
2026-08-10,ORD-102375,SKU-DAI-0054,3,Andean Group Offices
2026-08-10,ORD-102376,SKU-CLE-0018,6,Happy Pet Store
2026-08-10,ORD-102376,SKU-CLE-0139,4,Inkafarma Comas Pharmacy
10/08/2026,ORD-102376,SKU-TOO-0295,14,Wong North Supermarkets
10/08/2026,ORD-102377,SKU-OFF-0010,3,Andean Group Offices
10-Aug-26,ORD-102377,SKU-FRO-0238,16,Lucero Minimarket
10/08/2026,ORD-102378,SKU-FRO-0090,18,Lince Vet Center
10/08/2026,ORD-102378,SKU-FRO-0296,4,Lucero Minimarket
10-Aug-26,ORD-102379,SKU-PET-0040,18,Happy Pet Store
10-Aug-26,ORD-102379,SKU-CLE-0240,6,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102379,SKU-BEA-0177,3,Wong North Supermarkets
2026-08-10,ORD-102380,SKU-GAR-0157,13,Lucero Minimarket
2026-08-10,ORD-102380,SKU-SNA-0233,3,San Martin Corner Store
2026-08-10,ORD-102381,SKU-HOM-0013,10,Andean Group Offices
10/08/2026,ORD-102382,SKU-FRO-0267,18,Wong North Supermarkets
10/08/2026,ORD-102382,SKU-DAI-0070,13,Andean Group Offices
10/08/2026,ORD-102383,SKU-BEV-0150,5,El Tornillo Hardware
2026-08-10,ORD-102383,SKU-SNA-0171,8,Lince Vet Center
2026-08-10,ORD-102384,SKU-BEA-0310,3,San Martin Corner Store
2026-08-10,ORD-102384,SKU-HAR-0309,12,Andean Group Offices
10-Aug-26,ORD-102385,SKU-BEA-0215,8,La Lucha Restaurant
2026-08-10,ORD-102386,SKU-BEA-0142,13,Lucero Minimarket
10/08/2026,ORD-102386, SKU-PET-0087,1,Happy Pet Store
2026-08-10,ORD-102386,SKU-FRO-0296,8,Lucero Minimarket
10/08/2026,ORD-102387,SKU-BEV-0311,24,Delta Construction
2026-08-10,ORD-102387,SKU-FRO-0203,12,Happy Pet Store
10/08/2026,ORD-102388,SKU-PET-0217,9,Happy Pet Store
10/08/2026,ORD-102388,SKU-DAI-0313,6,San Martin Corner Store
2026-08-10,ORD-102389,SKU-OFF-0074,9,Lince Vet Center
2026-08-10,ORD-102390,SKU-BEV-0037,8,Wong North Supermarkets
10-Aug-26,ORD-102390,SKU-PET-0106,5,San Martin Corner Store
10/08/2026,ORD-102390,SKU-HOM-0065,4,Inkafarma Comas Pharmacy
10/08/2026,ORD-102391,SKU-HOM-0013,6,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102391,SKU-OFF-0249,9,La Lucha Restaurant
2026-08-10,ORD-102392,SKU-PET-0031,4,La Lucha Restaurant
10/08/2026,ORD-102392,SKU-FRO-0132,5,Happy Pet Store
10-Aug-26,ORD-102392,SKU-PET-0173,2,El Tornillo Hardware
2026-08-10,ORD-102393,SKU-CLE-0108,3,Lince Vet Center
10/08/2026,ORD-102394,SKU-BEA-0215,1,Lince Vet Center
2026-08-10,ORD-102394,SKU-OFF-0225,3,Delta Construction
10/08/2026,ORD-102395,SKU-SNA-0199,7,San Martin Corner Store
10/08/2026,ORD-102395,SKU-SNA-0199,14,La Lucha Restaurant
2026-08-10,ORD-102396,SKU-FRO-0090,4,Lucero Minimarket
10-Aug-26,ORD-102397,SKU-OFF-0259,20,El Tornillo Hardware
10-Aug-26,ORD-102398,SKU-BEA-0062,12,Inkafarma Comas Pharmacy
10/08/2026,ORD-102398,SKU-FRO-0132,11,Delta Construction
2026-08-10,ORD-102399,SKU-DAI-0082,3,Andean Group Offices
10-Aug-26,ORD-102399,SKU-DAI-0054,9,Delta Construction
2026-08-10,ORD-102399,SKU-FRO-0267,16,El Tornillo Hardware
2026-08-10,ORD-102400,SKU-FRO-0090,21,Delta Construction
2026-08-10,ORD-102400,SKU-FRO-0278,9,Happy Pet Store
2026-08-10,ORD-102401,SKU-OFF-0284,3,El Tornillo Hardware
2026-08-10,ORD-102401,SKU-DAI-0164,1,Delta Construction
10/08/2026,ORD-102402,SKU-PET-0318,7,Wong North Supermarkets
10-Aug-26,ORD-102402,SKU-DAI-0169,1,Delta Construction
10/08/2026,ORD-102402,SKU-BEA-0045,4,San Martin Corner Store
2026-08-10,ORD-102403,SKU-BEA-0215,15,Delta Construction
10-Aug-26,ORD-102403,SKU-GAR-0120,3,San Martin Corner Store
2026-08-10,ORD-102404,SKU-DAI-0169,11,Inkafarma Comas Pharmacy
2026-08-10,ORD-102404,SKU-OFF-0010,8,Wong North Supermarkets
10-Aug-26,ORD-102404,SKU-OFF-0043,2,El Tornillo Hardware
10-Aug-26,ORD-102405,SKU-FRO-0136,6,El Tornillo Hardware
10-Aug-26,ORD-102405,SKU-FRO-0014,11,Wong North Supermarkets
10/08/2026,ORD-102406,SKU-FRO-0196,14,El Tornillo Hardware
2026-08-10,ORD-102406,SKU-TOO-0216,10,Happy Pet Store
2026-08-10,ORD-102406,SKU-SNA-0319,9,Lince Vet Center
2026-08-10,ORD-102408,SKU-CLE-0263,11,Inkafarma Comas Pharmacy
2026-08-10,ORD-102408,SKU-TOO-0080,4,Inkafarma Comas Pharmacy
2026-08-10,ORD-102408,SKU-SNA-0315,28,El Tornillo Hardware
2026-08-10,ORD-102409,SKU-DAI-0313,24,El Tornillo Hardware
2026-08-10,ORD-102410,SKU-FRO-0272,21,Lince Vet Center
10/08/2026,ORD-102411,SKU-OFF-0228,5,Wong North Supermarkets
2026-08-10,ORD-102411,SKU-CLE-0108,4,Andean Group Offices
10-Aug-26,ORD-102412,SKU-OFF-0225,5,Andean Group Offices
10/08/2026,ORD-102415,SKU-DAI-0070,8,San Martin Corner Store
2026-08-10,ORD-102415,SKU-SNA-0292,4,La Lucha Restaurant
10-Aug-26,ORD-102416,SKU-CLE-0108,11,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102416,SKU-GAR-0157,10,Happy Pet Store
10/08/2026,ORD-102416,SKU-DAI-0313,18,La Lucha Restaurant
10-Aug-26,ORD-102417,SKU-OFF-0284,9,El Tornillo Hardware
10-Aug-26,ORD-102417,SKU-CLE-0028,4,Andean Group Offices
10/08/2026,ORD-102418,sku-dai-0184,17,El Tornillo Hardware
10-Aug-26,ORD-102419,SKU-OFF-0257,5,Happy Pet Store
10/08/2026,ORD-102419,SKU-HOM-0020,1,La Lucha Restaurant
10/08/2026,ORD-102420,SKU-BEA-0073,4,San Martin Corner Store
10-Aug-26,ORD-102420,SKU-FRO-0238,3,Wong North Supermarkets
10-Aug-26,ORD-102421,SKU-BEA-0006,27,Lucero Minimarket
10-Aug-26,ORD-102421,SKU-DAI-0123,7,Wong North Supermarkets
10-Aug-26,ORD-102422,SKU-BEA-0312,16,Wong North Supermarkets
2026-08-10,ORD-102422,SKU-PET-0027,24,San Martin Corner Store
2026-08-10,ORD-102423,SKU-PET-0031,2,La Lucha Restaurant
2026-08-10,ORD-102423,SKU-SNA-0223,9,El Tornillo Hardware
2026-08-10,ORD-102424,SKU-SNA-0223,5,Andean Group Offices
2026-08-10,ORD-102425,SKU-PET-0318,18,Delta Construction
10-Aug-26,ORD-102425,SKU-FRO-0179,5,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102426,SKU-BEA-0310,13,Happy Pet Store
10-Aug-26,ORD-102428,SKU-FRO-0288,2,Lucero Minimarket
10/08/2026,ORD-102428,SKU-HOM-0065,6,Happy Pet Store
10-Aug-26,ORD-102430,SKU-PET-0270,3,Inkafarma Comas Pharmacy
2026-08-10,ORD-102430,SKU-DAI-0313,1,El Tornillo Hardware
10/08/2026,ORD-102430,SKU-DAI-0169,10,Inkafarma Comas Pharmacy
2026-08-10,ORD-102431,SKU-CLE-0018,10,Wong North Supermarkets
2026-08-10,ORD-102431,SKU-FRO-0109,8,Lince Vet Center
2026-08-10,ORD-102432,SKU-SNA-0292,11,San Martin Corner Store
2026-08-10,ORD-102432,SKU-DAI-0072,2,Lince Vet Center
10/08/2026,ORD-102433,SKU-DAI-0169,14,Lince Vet Center
2026-08-10,ORD-102434,SKU-DAI-0169,6,Lince Vet Center
10-Aug-26,ORD-102434,SKU-BEV-0311,21,Happy Pet Store
10-Aug-26,ORD-102436,SKU-FRO-0272,19,Wong North Supermarkets
10-Aug-26,ORD-102436,SKU-CLE-0061,5,Lucero Minimarket
10/08/2026,ORD-102437,SKU-OFF-0259,16,Lince Vet Center
10/08/2026,ORD-102437,SKU-PET-0270,2,Lucero Minimarket
10/08/2026,ORD-102438,SKU-DAI-0123,5,Happy Pet Store
10-Aug-26,ORD-102438,SKU-BEA-0264,3,Inkafarma Comas Pharmacy
2026-08-10,ORD-102439,SKU-BEV-0005,3,Andean Group Offices
10-Aug-26,ORD-102440, SKU-DAI-0082,6,Lince Vet Center
10/08/2026,ORD-102440,SKU-TOO-0279,5,Andean Group Offices
10-Aug-26,ORD-102440,SKU-FRO-0136,6,Delta Construction
10/08/2026,ORD-102441,SKU-PET-0160,1,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102442,SKU-OFF-0007,4,San Martin Corner Store
10-Aug-26,ORD-102442,SKU-DAI-0123,3,San Martin Corner Store
10/08/2026,ORD-102443,SKU-PET-0173,2,Lince Vet Center
10/08/2026,ORD-102444,SKU-OFF-0259,12,El Tornillo Hardware
10-Aug-26,ORD-102444,SKU-PET-0227,2,Delta Construction
10-Aug-26,ORD-102445,SKU-FRO-0136,8,Happy Pet Store
2026-08-10,ORD-102445,SKU-DAI-0072,9,Lince Vet Center
2026-08-10,ORD-102446,SKU-OFF-0007,8,Lince Vet Center
2026-08-10,ORD-102446,SKU-BEA-0168,6,Wong North Supermarkets
2026-08-10,ORD-102446,SKU-PET-0017,3,Lince Vet Center
10-Aug-26,ORD-102447,SKU-PET-0227,6,Wong North Supermarkets
10-Aug-26,ORD-102447,SKU-BEV-0162,8,Happy Pet Store
10/08/2026,ORD-102448,SKU-BEV-0174,1,Andean Group Offices
10/08/2026,ORD-102450,SKU-HOM-0289,2,Andean Group Offices
2026-08-10,ORD-102450,SKU-OFF-0283,20,Delta Construction
2026-08-10,ORD-102451,SKU-HAR-0266,8,San Martin Corner Store
10-Aug-26,ORD-102451,SKU-FRO-0296,10,San Martin Corner Store
2026-08-10,ORD-102452,SKU-BEA-0193,1,Andean Group Offices
10-Aug-26,ORD-102452,SKU-PET-0227,3,Lince Vet Center
10/08/2026,ORD-102452,SKU-TOO-0295,7,Lince Vet Center
10/08/2026,ORD-102453,SKU-DAI-0082,8,Lince Vet Center
2026-08-10,ORD-102454,SKU-GAR-0111,10,San Martin Corner Store
10/08/2026,ORD-102454,SKU-BEA-0291,2,San Martin Corner Store
10/08/2026,ORD-102455,SKU-CLE-0263,9,Happy Pet Store
10/08/2026,ORD-102455,SKU-FRO-0196,15,Andean Group Offices
10-Aug-26,ORD-102455,SKU-OFF-0283,19,Lucero Minimarket
10/08/2026,ORD-102456,SKU-FRO-0267,2,Lince Vet Center
2026-08-10,ORD-102456,SKU-DAI-0072,15,San Martin Corner Store
10/08/2026,ORD-102457,SKU-FRO-0014,2,Lucero Minimarket
10-Aug-26,ORD-102457,sku-sna-0199,18,Wong North Supermarkets
10-Aug-26,ORD-102457,SKU-CLE-0061,18,Wong North Supermarkets
2026-08-10,ORD-102458,SKU-FRO-0278,2,San Martin Corner Store
10-Aug-26,ORD-102458,SKU-DAI-0082,10,Lince Vet Center
10/08/2026,ORD-102460,SKU-DAI-0070,2,Lucero Minimarket
2026-08-10,ORD-102460,SKU-GAR-0157,17,Lucero Minimarket
2026-08-10,ORD-102461,SKU-FRO-0296,12,Happy Pet Store
2026-08-10,ORD-102461,SKU-FRO-0136,2,La Lucha Restaurant
10/08/2026,ORD-102462,SKU-TOO-0080,3,Delta Construction
10/08/2026,ORD-102462,SKU-PET-0040,12,Delta Construction
10/08/2026,ORD-102463,SKU-TOO-0279,1,Wong North Supermarkets
10-Aug-26,ORD-102463,SKU-BEV-0219,6,Lince Vet Center
10/08/2026,ORD-102463,SKU-GAR-0153,16,Lince Vet Center
10/08/2026,ORD-102464,SKU-BEA-0310,14,La Lucha Restaurant
10-Aug-26,ORD-102464,SKU-DAI-0169,11,San Martin Corner Store
10-Aug-26,ORD-102465,SKU-BEA-0073,10,La Lucha Restaurant
10/08/2026,ORD-102466,SKU-TOO-0216,22,Delta Construction
10-Aug-26,ORD-102466,SKU-BEA-0148,2,Inkafarma Comas Pharmacy
10-Aug-26,ORD-102467,SKU-DAI-0164,3,El Tornillo Hardware
2026-08-10,ORD-102467,SKU-CLE-0061,14,La Lucha Restaurant
11-Aug-26,ORD-102468,SKU-FRO-0238,10,El Tornillo Hardware
11/08/2026,ORD-102469,SKU-OFF-0225,3,El Tornillo Hardware
2026-08-11,ORD-102469,SKU-SNA-0199,8,Wong North Supermarkets
2026-08-11,ORD-102469,SKU-FRO-0014,5,Andean Group Offices
2026-08-11,ORD-102470,SKU-DAI-0169,5,Lince Vet Center
11-Aug-26,ORD-102470,SKU-PET-0318,14,El Tornillo Hardware
2026-08-11,ORD-102471,SKU-BEA-0215,11,San Martin Corner Store
11/08/2026,ORD-102471,SKU-SNA-0233,2,Delta Construction
2026-08-11,ORD-102472,SKU-FRO-0296,16,La Lucha Restaurant
11-Aug-26,ORD-102473,SKU-DAI-0054,9,Lucero Minimarket
11-Aug-26,ORD-102473,SKU-BEV-0176,4,Wong North Supermarkets
11/08/2026,ORD-102474,SKU-PET-0227,3,El Tornillo Hardware
11-Aug-26,ORD-102475,SKU-HOM-0089,8,Happy Pet Store
11/08/2026,ORD-102476,SKU-CLE-0282,14,Delta Construction
11/08/2026,ORD-102477,SKU-CLE-0141,20,El Tornillo Hardware
11-Aug-26,ORD-102477,SKU-TOO-0125,2,La Lucha Restaurant
2026-08-11,ORD-102478,SKU-DAI-0082,10,El Tornillo Hardware
2026-08-11,ORD-102478,SKU-BEA-0274,1,Lince Vet Center
11/08/2026,ORD-102478,SKU-BEA-0151,10,Andean Group Offices
11-Aug-26,ORD-102479,SKU-FRO-0220,2,Delta Construction
11-Aug-26,ORD-102479,SKU-HOM-0316,6,El Tornillo Hardware
11-Aug-26,ORD-102480,SKU-SNA-0315,29,La Lucha Restaurant
2026-08-11,ORD-102480,SKU-FRO-0114,2,San Martin Corner Store
11-Aug-26,ORD-102481,SKU-DAI-0169,1,Lince Vet Center
11/08/2026,ORD-102481,SKU-PET-0270,2,Andean Group Offices
11/08/2026,ORD-102481,SKU-DAI-0313,12,Delta Construction
11-Aug-26,ORD-102482,SKU-BEV-0137,13,Happy Pet Store
11/08/2026,ORD-102483,SKU-TOO-0279,8,Lince Vet Center
11-Aug-26,ORD-102484,SKU-CLE-0209,7,San Martin Corner Store
11/08/2026,ORD-102485,SKU-PET-0270,5,Happy Pet Store
11-Aug-26,ORD-102485,SKU-FRO-0090,26,La Lucha Restaurant
11-Aug-26,ORD-102486,SKU-CLE-0209,10,Wong North Supermarkets
11-Aug-26,ORD-102487,SKU-DAI-0169,9,Lince Vet Center
2026-08-11,ORD-102487,SKU-PET-0155,5,Lince Vet Center
11/08/2026,ORD-102488,SKU-BEA-0312,21,Wong North Supermarkets
2026-08-11,ORD-102488,SKU-BEA-0308,6,El Tornillo Hardware
11-Aug-26,ORD-102489,SKU-FRO-0213,11,Lince Vet Center
11-Aug-26,ORD-102491,SKU-OFF-0257,8,Inkafarma Comas Pharmacy
2026-08-11,ORD-102492,SKU-BEV-0150,10,Happy Pet Store
11-Aug-26,ORD-102492,SKU-FRO-0132,22,La Lucha Restaurant
11-Aug-26,ORD-102493,SKU-OFF-0249,6,Inkafarma Comas Pharmacy
2026-08-11,ORD-102493,SKU-DAI-0123,2,Lince Vet Center
2026-08-11,ORD-102494,SKU-HOM-0286,2,La Lucha Restaurant
2026-08-11,ORD-102494,SKU-DAI-0164,2,Happy Pet Store
11/08/2026,ORD-102495,SKU-PET-0031,6,El Tornillo Hardware
11/08/2026,ORD-102495,SKU-BEA-0193,8,Inkafarma Comas Pharmacy
2026-08-11,ORD-102496,SKU-PET-0217,12,Happy Pet Store
2026-08-11,ORD-102497,SKU-DAI-0082,6,Delta Construction
11/08/2026,ORD-102497,SKU-OFF-0259,12,Delta Construction
11-Aug-26,ORD-102498,SKU-GAR-0111,19,San Martin Corner Store
11/08/2026,ORD-102499,SKU-HOM-0020,2,La Lucha Restaurant
11-Aug-26,ORD-102500,SKU-CLE-0108,8,Wong North Supermarkets
2026-08-11,ORD-102500,SKU-SNA-0030,10,Wong North Supermarkets
11/08/2026,ORD-102500,SKU-OFF-0140,16,San Martin Corner Store
11/08/2026,ORD-102501,SKU-GAR-0111,7,Andean Group Offices
11-Aug-26,ORD-102501,SKU-CLE-0018,18,Andean Group Offices
11-Aug-26,ORD-102501,SKU-CLE-0263,13,Happy Pet Store
11-Aug-26,ORD-102502,SKU-DAI-0082,7,La Lucha Restaurant
11/08/2026,ORD-102502,SKU-OFF-0284,13,Delta Construction
2026-08-11,ORD-102503,SKU PET 0270,4,San Martin Corner Store
11/08/2026,ORD-102503,SKU-OFF-0140,2,Wong North Supermarkets
2026-08-11,ORD-102504,SKU-BEA-0045,9,El Tornillo Hardware
11/08/2026,ORD-102504,SKU-TOO-0125,9,Happy Pet Store
11-Aug-26,ORD-102504,SKU-GAR-0039,16,Happy Pet Store
11-Aug-26,ORD-102505,SKU-FRO-0179,8,Happy Pet Store
11-Aug-26,ORD-102505,SKU-BEA-0062,10,Andean Group Offices
2026-08-11,ORD-102505,SKU-BEA-0151,4,Delta Construction
2026-08-11,ORD-102506,SKU-DAI-0123,4,Delta Construction
2026-08-11,ORD-102506,SKU-OFF-0007,8,Wong North Supermarkets
11/08/2026,ORD-102507,SKU-BEV-0150,4,Lucero Minimarket
11/08/2026,ORD-102507,SKU-SNA-0292,2,Happy Pet Store
11-Aug-26,ORD-102508,SKU-BEA-0119,22,Delta Construction
2026-08-11,ORD-102508,SKU-CLE-0018,20,La Lucha Restaurant
11-Aug-26,ORD-102508,SKU-BEA-0148,1,Happy Pet Store
2026-08-11,ORD-102510,SKU-OFF-0140,8,Wong North Supermarkets
2026-08-11,ORD-102511,SKU CLE 0141,12,Inkafarma Comas Pharmacy
11/08/2026,ORD-102511,SKU-DAI-0184,13,Happy Pet Store
2026-08-11,ORD-102512,SKU-FRO-0267,14,Delta Construction
2026-08-11,ORD-102512,SKU-BEA-0312,10,Inkafarma Comas Pharmacy
11/08/2026,ORD-102512,SKU-DAI-0072,11,La Lucha Restaurant
11/08/2026,ORD-102513,SKU-BEA-0177,5,Inkafarma Comas Pharmacy
2026-08-11,ORD-102513,SKU-PET-0017,5,Delta Construction
11-Aug-26,ORD-102514,SKU-PET-0099,23,San Martin Corner Store
11/08/2026,ORD-102515,SKU-DAI-0169,7,Wong North Supermarkets
2026-08-11,ORD-102515,SKU-TOO-0221,6,Lince Vet Center
11-Aug-26,ORD-102515,SKU-PET-0155,5,Lucero Minimarket
11/08/2026,ORD-102516,SKU-FRO-0014,2,Delta Construction
11-Aug-26,ORD-102516,SKU-OFF-0283,7,Andean Group Offices
2026-08-11,ORD-102517,SKU-BEV-0150,10,Inkafarma Comas Pharmacy
11/08/2026,ORD-102517,SKU-FRO-0220,1,Inkafarma Comas Pharmacy
11-Aug-26,ORD-102517,SKU-FRO-0246,3,El Tornillo Hardware
11/08/2026,ORD-102518,SKU-CLE-0018,3,El Tornillo Hardware
11/08/2026,ORD-102518,SKU-GAR-0287,1,La Lucha Restaurant
11/08/2026,ORD-102520,SKU-DAI-0184,16,Andean Group Offices
11/08/2026,ORD-102520,SKU-FRO-0261,6,Lucero Minimarket
11/08/2026,ORD-102520,SKU-TOO-0279,5,Inkafarma Comas Pharmacy
2026-08-11,ORD-102521,SKU-HOM-0251,19,Lince Vet Center
11-Aug-26,ORD-102521,SKU-OFF-0228,4,Lince Vet Center
2026-08-11,ORD-102522,SKU-OFF-0228,15,Andean Group Offices
11/08/2026,ORD-102522,SKU-HOM-0204,14,San Martin Corner Store
2026-08-11,ORD-102522,SKU-CLE-0263,10,Lucero Minimarket
11/08/2026,ORD-102523,SKU-GAR-0021,1,Lince Vet Center
11-Aug-26,ORD-102523,SKU-DAI-0313,5,La Lucha Restaurant
11/08/2026,ORD-102524,SKU-BEV-0058,19,Happy Pet Store
11/08/2026,ORD-102524,SKU-TOO-0026,9,La Lucha Restaurant
11-Aug-26,ORD-102525,SKU-FRO-0136,2,San Martin Corner Store
11-Aug-26,ORD-102525,SKU-TOO-0172,16,La Lucha Restaurant
2026-08-11,ORD-102525,SKU-FRO-0136,3,Happy Pet Store
11/08/2026,ORD-102527,SKU-DAI-0303,2,Delta Construction
11-Aug-26,ORD-102527,SKU-BEV-0033,3,Delta Construction
11-Aug-26,ORD-102527, SKU-HOM-0166,9,Andean Group Offices
11-Aug-26,ORD-102528,SKU-FRO-0114,12,Inkafarma Comas Pharmacy
2026-08-11,ORD-102528,SKU-DAI-0123,4,Lince Vet Center
11/08/2026,ORD-102529,SKU-FRO-0090,7,Delta Construction
2026-08-11,ORD-102530,SKU-CLE-0018,9,Lucero Minimarket
2026-08-11,ORD-102531,SKU-OFF-0284,1,La Lucha Restaurant
2026-08-11,ORD-102533,SKU-DAI-0082,3,Andean Group Offices
2026-08-11,ORD-102534,SKU-PET-0155,29,Andean Group Offices
11-Aug-26,ORD-102535,SKU-DAI-0169,6,La Lucha Restaurant
11-Aug-26,ORD-102535,SKU-OFF-0228,13,Lucero Minimarket
2026-08-11,ORD-102535,SKU-DAI-0123,2,Andean Group Offices
11/08/2026,ORD-102536,SKU-DAI-0303,3,Inkafarma Comas Pharmacy
11-Aug-26,ORD-102537,SKU-HOM-0015,14,Lince Vet Center
11-Aug-26,ORD-102538,SKU-FRO-0238,4,Delta Construction
11-Aug-26,ORD-102539,SKU-HOM-0127,16,Andean Group Offices
11/08/2026,ORD-102540,SKU-BEA-0045,10,Andean Group Offices
11-Aug-26,ORD-102540,SKU DAI 0313,3,La Lucha Restaurant
2026-08-11,ORD-102541,SKU-DAI-0082,2,Inkafarma Comas Pharmacy
11-Aug-26,ORD-102541,SKU-BEV-0037,9,Lucero Minimarket
11/08/2026,ORD-102542,SKU-PET-0102,5,Inkafarma Comas Pharmacy
2026-08-11,ORD-102542,SKU-TOO-0026,5,Andean Group Offices
11/08/2026,ORD-102542,SKU-HOM-0127,6,La Lucha Restaurant
11-Aug-26,ORD-102543,SKU-OFF-0284,1,Andean Group Offices
11-Aug-26,ORD-102544,SKU-HOM-0204,12,Andean Group Offices
2026-08-11,ORD-102544,SKU-GAR-0113,12,Lucero Minimarket
11-Aug-26,ORD-102544,SKU-BEV-0311,4,Andean Group Offices
11-Aug-26,ORD-102545,SKU-GAR-0113,22,El Tornillo Hardware
2026-08-11,ORD-102545,SKU-FRO-0246,2,La Lucha Restaurant
11-Aug-26,ORD-102546,SKU-CLE-0240,16,El Tornillo Hardware
11/08/2026,ORD-102546,SKU-BEV-0242,24,Inkafarma Comas Pharmacy
11/08/2026,ORD-102547,SKU-FRO-0014,5,Happy Pet Store
2026-08-11,ORD-102547,SKU-FRO-0196,11,Lucero Minimarket
2026-08-11,ORD-102548,SKU-PET-0087,1,Wong North Supermarkets
